-17.71,-17.715
-17.702,-16.693
-17.7,-16.221
-17.693,-17.871
-17.691,-16.565
-17.69,-17.203
-17.671,-17.098
-17.667,-17.69
-17.665,-16.741
-17.659,-17.297
-17.654,-16.809
-17.651,-16.369
-17.644,-16.332
-17.635,-16.023
-17.635,-18.564
-17.617,-17.78
-17.609,-17.214
-17.609,-16.755
-17.607,-17.161
-17.606,-16.528
-17.603,-16.861
-17.589,-17.958
-17.586,-17.172
-17.584,-16.955
-17.576,-16.405
-17.56,-17.226
-17.549,-16.171
-17.544,-15.064
-17.534,-17.37
-17.523,-18.403
-17.518,-16.626
-17.515,-16.875
-17.505,-15.065
-17.494,-15.358
-17.483,-17.517
-17.477,-17.333
-17.466,-17.545
-17.464,-18.371
-17.449,-16.805
-17.44,-16.639
-17.435,-17.296
-17.427,-16.019
-17.427,-15.717
-17.426,-15.786
-17.425,-16.725
-17.414,-15.987
-17.412,-15.922
-17.402,-18.043
-17.397,-17.49
-17.384,-16.752
-17.374,-16.88
-17.363,-16.73
-17.359,-17.806
-17.358,-17.17
-17.337,-15.858
-17.336,-17.08
-17.331,-15.787
-17.325,-17.636
-17.324,-16.095
-17.324,-14.828
-17.322,-16.872
-17.314,-16.931
-17.314,-16.791
-17.307,-16.366
-17.302,-16.698
-17.297,-17.009
-17.291,-16.667
-17.285,-17.176
-17.279,-16.758
-17.274,-16.2
-17.265,-16.285
-17.253,-17.934
-17.248,-16.362
-17.235,-15.941
-17.234,-18.127
-17.231,-16.926
-17.228,-17.304
-17.206,-16.067
-17.206,-16.175
-17.203,-16.278
-17.187,-14.857
-17.187,-17.812
-17.178,-17.348
-17.175,-15.362
-17.172,-18.263
-17.171,-16.487
-17.167,-15.804
-17.158,-15.638
-17.151,-16.217
-17.146,-17.64
-17.146,-16.646
-17.138,-17.224
-17.136,-16.423
-17.133,-17.019
-17.131,-16.394
-17.131,-17.072
-17.121,-16.768
-17.121,-16.907
-17.112,-17.405
-17.11,-17.247
-17.102,-16.243
-17.093,-15.864
-17.091,-15.46
-17.089,-17.182
-17.086,-15.634
-17.086,-16.652
-17.086,-16.778
-17.083,-16.037
-17.078,-16.613
-17.072,-17.055
-17.057,-15.953
-17.053,-17.334
-17.042,-16
-17.035,-16.265
-17.029,-17.638
-17.026,-16.997
-17.02,-16.87
-17.017,-17.495
-17.009,-16.271
-17.002,-16.189
-16.986,-17.263
-16.983,-16.049
-16.983,-16.368
-16.976,-15.128
-16.973,-16.241
-16.968,-17.485
-16.955,-16.383
-16.955,-17.878
-16.954,-16.909
-16.952,-15.802
-16.95,-18.13
-16.948,-16.115
-16.943,-15.691
-16.941,-17.138
-16.927,-16.489
-16.927,-16.574
-16.923,-16.774
-16.923,-15.28
-16.922,-14.956
-16.92,-18.2
-16.913,-17.23
-16.912,-16.304
-16.9,-15.776
-16.899,-18.342
-16.896,-16.531
-16.895,-15.488
-16.892,-17.518
-16.892,-17.842
-16.889,-16.105
-16.888,-17.643
-16.887,-15.8
-16.885,-17.482
-16.885,-16.84
-16.871,-16.045
-16.869,-16.711
-16.867,-19.075
-16.867,-18.372
-16.866,-17.362
-16.863,-17.586
-16.863,-16.467
-16.862,-15.785
-16.861,-17.232
-16.86,-17.303
-16.858,-15.643
-16.856,-17.067
-16.855,-16.979
-16.854,-15.603
-16.854,-16.101
-16.837,-16.787
-16.829,-15.442
-16.821,-16.8
-16.814,-17.112
-16.81,-15.374
-16.799,-15.896
-16.798,-16.553
-16.797,-16.042
-16.796,-15.918
-16.796,-15.521
-16.786,-16.854
-16.762,-15.716
-16.759,-15.291
-16.757,-17.219
-16.751,-16.617
-16.747,-17.253
-16.746,-17.092
-16.739,-17.083
-16.735,-16.239
-16.728,-16.763
-16.724,-16.844
-16.723,-17.158
-16.717,-17.021
-16.711,-15.861
-16.703,-16.699
-16.703,-17.143
-16.703,-16.146
-16.703,-15.834
-16.698,-15.677
-16.695,-16.656
-16.693,-16.848
-16.668,-17.255
-16.66,-15.304
-16.658,-16.355
-16.656,-16.665
-16.649,-16.401
-16.645,-16.583
-16.645,-17.131
-16.641,-16.181
-16.624,-17.686
-16.622,-16.766
-16.621,-16.791
-16.619,-16.378
-16.616,-16.25
-16.612,-16.054
-16.605,-17.664
-16.588,-15.139
-16.585,-15.241
-16.577,-15.975
-16.567,-15.708
-16.551,-17.241
-16.543,-14.62
-16.537,-14.878
-16.529,-15.669
-16.525,-16.052
-16.524,-16.82
-16.52,-16.206
-16.52,-17.557
-16.514,-15.127
-16.505,-15.511
-16.505,-16.559
-16.498,-17.276
-16.497,-15.355
-16.497,-16.72
-16.489,-16.891
-16.488,-15.288
-16.476,-16.53
-16.472,-16.64
-16.472,-17.185
-16.471,-16.15
-16.47,-15.966
-16.469,-15.908
-16.468,-16.25
-16.467,-17.401
-16.463,-16.591
-16.458,-16.96
-16.446,-16.507
-16.444,-16.441
-16.44,-15.793
-16.433,-16.074
-16.433,-16.861
-16.432,-14.816
-16.431,-16.755
-16.429,-16.174
-16.429,-16.426
-16.428,-17.408
-16.425,-16.373
-16.423,-15.671
-16.421,-15
-16.42,-17.062
-16.417,-15.077
-16.411,-16.093
-16.406,-15.563
-16.406,-15.971
-16.4,-15.71
-16.4,-14.953
-16.395,-16.381
-16.389,-17.415
-16.388,-15.209
-16.388,-14.196
-16.388,-16.565
-16.388,-16.118
-16.386,-16.918
-16.382,-16.007
-16.381,-14.974
-16.381,-14.975
-16.368,-16.525
-16.368,-16.765
-16.366,-15.409
-16.366,-16.235
-16.363,-16.058
-16.363,-17.611
-16.36,-14.288
-16.356,-14.684
-16.353,-16.173
-16.351,-16.336
-16.35,-17.758
-16.348,-15.343
-16.347,-15.952
-16.346,-14.511
-16.341,-17.234
-16.34,-16.731
-16.336,-16.129
-16.329,-16.716
-16.327,-16.681
-16.326,-14.572
-16.324,-15.855
-16.32,-15.557
-16.318,-16.296
-16.316,-15.953
-16.315,-16.063
-16.3,-15.487
-16.3,-15.329
-16.3,-16.056
-16.298,-16.884
-16.295,-17.335
-16.295,-16.955
-16.285,-15.954
-16.279,-16.629
-16.271,-15.959
-16.27,-15.97
-16.266,-17.454
-16.263,-18.639
-16.252,-16.21
-16.247,-15.485
-16.246,-16.651
-16.244,-16.102
-16.241,-16.277
-16.237,-15.873
-16.236,-17.095
-16.234,-15.516
-16.232,-16.126
-16.23,-16.318
-16.227,-17.184
-16.221,-16.224
-16.221,-14.901
-16.219,-15.078
-16.214,-15.197
-16.212,-16.707
-16.208,-15.087
-16.207,-16.823
-16.205,-15.381
-16.203,-17.769
-16.202,-15.901
-16.201,-17.345
-16.198,-16.81
-16.196,-17.367
-16.196,-15.115
-16.191,-16.873
-16.19,-15.171
-16.19,-17.71
-16.179,-16.036
-16.176,-16.191
-16.176,-16.048
-16.172,-14.786
-16.171,-15.64
-16.169,-15.796
-16.168,-16.926
-16.163,-17.548
-16.158,-16.141
-16.158,-16.444
-16.158,-16.068
-16.151,-16.374
-16.15,-15.49
-16.146,-16.86
-16.144,-16.15
-16.141,-16.474
-16.137,-16.721
-16.137,-15.536
-16.132,-17.202
-16.129,-16.098
-16.127,-17.27
-16.125,-15.916
-16.124,-13.829
-16.119,-12.428
-16.117,-16.885
-16.114,-17.951
-16.112,-15.824
-16.111,-16.763
-16.108,-16.392
-16.104,-16.712
-16.096,-16.143
-16.095,-16.252
-16.088,-16.325
-16.086,-16.689
-16.081,-14.812
-16.08,-16.635
-16.08,-14.028
-16.072,-15.345
-16.071,-16.415
-16.069,-15.978
-16.068,-14.902
-16.068,-15.394
-16.068,-16.426
-16.063,-15.9
-16.063,-15.836
-16.056,-15.141
-16.05,-16.959
-16.04,-17.3
-16.035,-17.403
-16.031,-16.05
-16.019,-14.873
-16.011,-16.155
-16.007,-16.366
-15.999,-15.969
-15.998,-14.99
-15.995,-15.807
-15.99,-17.288
-15.987,-15.267
-15.986,-15.739
-15.986,-16.153
-15.984,-16.503
-15.973,-17.2
-15.969,-16.585
-15.956,-15.545
-15.955,-16.764
-15.95,-15.323
-15.946,-15.508
-15.944,-16.306
-15.942,-14.797
-15.942,-15.887
-15.938,-16.111
-15.938,-14.908
-15.936,-17.517
-15.926,-15.4
-15.925,-14.657
-15.922,-15.147
-15.921,-14.219
-15.917,-16.35
-15.916,-15.388
-15.909,-16.545
-15.894,-16.151
-15.887,-17.047
-15.886,-16.357
-15.882,-15.162
-15.88,-15.402
-15.88,-16.404
-15.87,-16.2
-15.865,-15.307
-15.864,-16.027
-15.863,-16.658
-15.857,-15.28
-15.856,-15.588
-15.85,-16.142
-15.845,-15.308
-15.841,-15.931
-15.831,-16.535
-15.822,-15.722
-15.817,-16.264
-15.814,-16.841
-15.795,-16.236
-15.792,-17.301
-15.788,-14.917
-15.784,-15.688
-15.781,-14.732
-15.778,-15.064
-15.774,-15.216
-15.764,-16.17
-15.761,-15.896
-15.757,-15.826
-15.757,-17.012
-15.755,-15.915
-15.75,-16.451
-15.75,-17.003
-15.744,-16.738
-15.739,-16.487
-15.739,-15.723
-15.734,-14.518
-15.733,-16.205
-15.728,-17.029
-15.726,-15.889
-15.725,-15.462
-15.725,-15.676
-15.724,-15.994
-15.718,-14.698
-15.716,-16.289
-15.714,-15.933
-15.704,-16.421
-15.692,-16.445
-15.689,-14.962
-15.689,-16.09
-15.674,-16.08
-15.673,-15.335
-15.664,-16.246
-15.663,-16.04
-15.65,-15.192
-15.643,-15.283
-15.636,-15.825
-15.635,-16.408
-15.631,-14.588
-15.63,-15.42
-15.623,-16.331
-15.622,-15.838
-15.618,-16.218
-15.617,-16.803
-15.616,-15.068
-15.614,-15.823
-15.612,-16.442
-15.611,-15.008
-15.609,-14.941
-15.609,-17.055
-15.607,-15.457
-15.605,-15.569
-15.602,-16.184
-15.593,-15.886
-15.585,-14.915
-15.581,-16.259
-15.576,-13.6
-15.57,-15.552
-15.567,-15.775
-15.56,-15.552
-15.547,-14.312
-15.545,-15.971
-15.545,-15.109
-15.542,-15.699
-15.54,-15.511
-15.538,-16.916
-15.532,-15.937
-15.531,-16.611
-15.531,-16.011
-15.53,-16.356
-15.529,-15.114
-15.526,-16.621
-15.505,-16.364
-15.504,-16.431
-15.503,-16.221
-15.496,-17.295
-15.494,-15.362
-15.494,-17.053
-15.494,-15.489
-15.486,-16.062
-15.484,-16.237
-15.475,-16.064
-15.474,-16.388
-15.468,-15.303
-15.464,-15.39
-15.462,-15.263
-15.461,-15.951
-15.461,-14.662
-15.459,-15.701
-15.447,-15.361
-15.446,-16.342
-15.445,-14.834
-15.441,-14.344
-15.438,-15.572
-15.436,-17.382
-15.434,-16.301
-15.412,-15.112
-15.412,-14.015
-15.41,-14.67
-15.408,-16.049
-15.405,-15.972
-15.402,-15.515
-15.398,-14.612
-15.396,-16.447
-15.393,-15.392
-15.386,-15.14
-15.379,-14.237
-15.372,-16.016
-15.368,-15.595
-15.365,-14.722
-15.364,-16.115
-15.362,-15.417
-15.341,-14.988
-15.338,-16.764
-15.337,-16.263
-15.336,-15.215
-15.334,-15.946
-15.291,-15.043
-15.291,-15.675
-15.284,-16.116
-15.281,-16.315
-15.28,-15.497
-15.273,-15.967
-15.273,-16.434
-15.262,-15.611
-15.26,-16.264
-15.258,-15.001
-15.253,-14.967
-15.25,-16.331
-15.247,-16.288
-15.241,-14.575
-15.239,-14.17
-15.236,-15.831
-15.234,-15.884
-15.232,-15.424
-15.23,-15.829
-15.221,-16.938
-15.218,-15.905
-15.217,-14.966
-15.217,-14.273
-15.215,-13.825
-15.209,-17.358
-15.203,-15.158
-15.196,-15.333
-15.185,-16.727
-15.178,-15.428
-15.177,-16.262
-15.175,-14.955
-15.17,-16.255
-15.169,-15.653
-15.167,-16.204
-15.163,-14.984
-15.153,-15.037
-15.152,-16.155
-15.147,-15.213
-15.146,-15.463
-15.146,-16.058
-15.145,-14.546
-15.142,-15.975
-15.138,-15.179
-15.138,-16.93
-15.134,-16.04
-15.132,-16.023
-15.131,-14.388
-15.13,-16.19
-15.127,-15.799
-15.118,-16.288
-15.089,-15.954
-15.088,-13.633
-15.086,-15.726
-15.085,-16.316
-15.085,-15.478
-15.082,-15.077
-15.08,-17.385
-15.08,-16.347
-15.078,-15.698
-15.065,-16.009
-15.065,-16.57
-15.061,-15.007
-15.056,-15.991
-15.054,-15.886
-15.045,-15.349
-15.04,-15.369
-15.039,-15.327
-15.031,-14.462
-15.026,-15.669
-15.026,-15.515
-15.019,-14.005
-15.016,-16.265
-15.016,-14.938
-14.996,-14.49
-14.994,-14.451
-14.993,-17.197
-14.991,-15.539
-14.988,-14.717
-14.983,-16.026
-14.974,-14.826
-14.969,-16.011
-14.965,-15.906
-14.965,-14.746
-14.963,-14.047
-14.957,-14.965
-14.944,-15.776
-14.943,-16.394
-14.934,-15.81
-14.925,-16.698
-14.921,-15.04
-14.916,-15.674
-14.911,-16.168
-14.91,-15.75
-14.908,-15.046
-14.907,-14.709
-14.907,-16.536
-14.895,-15.259
-14.893,-15.357
-14.887,-15.413
-14.885,-15.346
-14.883,-16.13
-14.875,-15.581
-14.873,-16.088
-14.871,-15.82
-14.868,-15.973
-14.867,-16.715
-14.863,-15.459
-14.851,-15.943
-14.848,-15.139
-14.832,-13.908
-14.831,-16.805
-14.821,-16.405
-14.82,-15.875
-14.818,-15.958
-14.817,-14.802
-14.816,-15.168
-14.813,-15.285
-14.813,-14.736
-14.808,-16.128
-14.798,-15.062
-14.792,-16.252
-14.767,-14.942
-14.767,-16.054
-14.766,-14.916
-14.755,-15.571
-14.753,-15.216
-14.748,-15.193
-14.739,-15.583
-14.734,-15.816
-14.733,-13.751
-14.73,-14.523
-14.726,-15.448
-14.723,-15.217
-14.71,-14.602
-14.709,-15.438
-14.693,-14.786
-14.692,-15.733
-14.686,-15.153
-14.683,-15.721
-14.678,-14.744
-14.675,-17.478
-14.674,-15.315
-14.673,-14.946
-14.671,-16.389
-14.667,-13.718
-14.659,-15.274
-14.654,-15.526
-14.653,-15.828
-14.652,-14.549
-14.652,-14.913
-14.645,-15.37
-14.644,-17.608
-14.618,-16.73
-14.617,-15.666
-14.596,-13.99
-14.591,-14.209
-14.579,-14.488
-14.571,-14.454
-14.563,-16.386
-14.562,-14.879
-14.55,-15.851
-14.545,-15.069
-14.539,-14.525
-14.53,-15.17
-14.524,-15.189
-14.517,-15.626
-14.516,-13.915
-14.508,-15.642
-14.505,-15.032
-14.501,-15.526
-14.492,-14.075
-14.49,-14.23
-14.477,-15.637
-14.475,-16.155
-14.472,-15.154
-14.472,-14.687
-14.466,-14.641
-14.463,-15.955
-14.462,-14.273
-14.45,-15.36
-14.448,-14.312
-14.448,-15.673
-14.444,-14.767
-14.437,-14.081
-14.437,-14.861
-14.424,-15.852
-14.421,-16.354
-14.413,-15.413
-14.41,-14.199
-14.41,-15.533
-14.407,-14.714
-14.405,-15.11
-14.397,-14.181
-14.392,-15.322
-14.391,-13.865
-14.389,-15.029
-14.385,-15.038
-14.375,-15.448
-14.371,-15.442
-14.37,-15.336
-14.366,-14.845
-14.361,-14.883
-14.349,-14.381
-14.334,-16.128
-14.327,-15.488
-14.326,-14.822
-14.32,-16.428
-14.314,-13.901
-14.3,-13.408
-14.298,-15.811
-14.297,-14.931
-14.285,-14.778
-14.28,-15.026
-14.273,-15.793
-14.26,-14.161
-14.251,-15.333
-14.233,-15.236
-14.218,-14.954
-14.216,-15.879
-14.196,-15.002
-14.194,-14.684
-14.19,-16.183
-14.175,-13.83
-14.171,-16.359
-14.167,-15.531
-14.165,-15.269
-14.165,-15.237
-14.163,-15.526
-14.161,-15.045
-14.146,-14.335
-14.14,-14.922
-14.138,-14.89
-14.136,-16.088
-14.129,-14.339
-14.119,-15.146
-14.119,-14.718
-14.103,-13.946
-14.097,-15.393
-14.097,-14.417
-14.094,-15.518
-14.094,-17.389
-14.092,-15.372
-14.084,-16.255
-14.064,-14.793
-14.062,-14.546
-14.053,-14.763
-14.041,-14.592
-14.039,-14.64
-14.035,-14.873
-14.033,-15.116
-14.016,-16.675
-13.991,-15.811
-13.977,-13.019
-13.965,-15.847
-13.941,-14.907
-13.94,-14.694
-13.931,-15.171
-13.916,-16.454
-13.91,-17
-13.906,-14.328
-13.905,-14.926
-13.9,-15.449
-13.894,-15.797
-13.876,-14.987
-13.87,-13.62
-13.863,-13.621
-13.861,-17.624
-13.86,-15.528
-13.854,-13.93
-13.81,-14.993
-13.772,-15.479
-13.772,-15.386
-13.753,-16.147
-13.749,-15.507
-13.73,-14.035
-13.723,-16.758
-13.708,-14.369
-13.696,-14.733
-13.695,-13.735
-13.687,-15.671
-13.675,-13.974
-13.659,-15.714
-13.648,-15.243
-13.647,-16.313
-13.626,-16.05
-13.599,-15.636
-13.591,-15.009
-13.583,-15
-13.548,-14.403
-13.525,-13.724
-13.514,-13.709
-13.482,-13.482
-13.44,-14.494
-13.427,-14.775
-13.427,-14.273
-13.342,-15.001
-13.34,-15.125
-13.337,-15.569
-13.336,-15.002
-13.325,-15.042
-13.295,-13.634
-13.29,-15.234
-13.29,-15.289
-13.286,-13.739
-13.247,-15.294
-13.234,-14.936
-13.214,-14.016
-13.213,-14.392
-13.156,-13.076
-13.125,-15.06
-13.124,-14.253
-13.115,-16.487
-13.108,-14.411
-12.98,-14.446
-12.912,-14.144
-12.851,-14.668
-12.839,-13.293
-12.806,-13.537
-12.797,-13.936
-12.763,-14.16
-12.708,-14.185
-12.703,-13.764
-12.674,-14.065
-12.669,-13.693
-12.662,-14.061
-12.562,-13.372
-12.491,-14.313
-12.455,-13.49
-12.358,-15.122
-12.151,-12.544
-11.965,-14.354
-11.934,-13.943
-11.713,-14.217
12.925,17.402
13.054,18.3
13.378,18.339
13.379,17.359
13.415,17.037
13.452,17.835
13.786,16.663
14.082,17.915
14.254,16.156
14.273,16.771
14.303,17.758
14.392,17.193
14.471,16.821
14.593,17.789
14.66,17.806
14.684,16.672
14.705,16.368
14.844,16.042
14.963,17.312
15.028,18.316
15.118,16.947
15.138,15.908
15.195,15.594
15.23,16.89
15.241,15.422
15.299,15.947
15.32,16.144
15.333,15.817
15.348,17.181
15.396,15.537
15.425,17.401
15.478,17.008
15.527,16.343
15.552,17.479
15.627,15.795
15.658,16.112
15.662,15.987
15.709,14.928
15.727,17.151
15.74,14.954
15.748,15.836
15.765,16.3
15.808,16.938
15.844,15.946
15.858,15.612
15.87,16.16
15.883,16.967
15.902,15.545
15.925,16.397
15.955,16.111
16.001,15.775
16.004,15.415
16.01,17.236
16.022,15.721
16.102,14.195
16.156,14.898
16.16,15.419
16.163,15.897
16.249,15.786
16.267,16.83
16.289,15.724
16.315,15.861
16.325,15.615
16.362,15.384
16.364,14.847
16.369,15.983
16.381,15.428
16.381,15.594
16.413,15.907
16.424,15.848
16.428,15.493
16.455,15.306
16.478,16.707
16.482,15.919
16.487,15.058
16.515,15.998
16.563,14.993
16.601,15.242
16.631,15.981
16.652,15.381
16.669,15.183
16.689,16.328
16.779,15.35
16.886,15.432
16.89,15.241
16.902,15.842
16.923,15.673
17.011,15.173
17.143,14.643
17.408,15.373
17.412,15.712
17.417,14.627
17.493,15.791
17.538,14.781
17.633,14.807
17.673,15.096
18.07,14.819
18.217,14.459
18.481,14.305
18.732,13.975
